Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
320.0,0.39849877872840567,-0.7680092350434662,0.8476378150694273,1.4998452107250295,0.5947497098544426,0.8916593054662177,0.5052869797032009,-0.20893652510229563,-0.5709483003170158,1.835993001660025,-0.04563242953276263,0.725157869450978,1.3456736202052904,0.4549929119309282,0.38292770432222173,0.5114935134742222,1.110195918609776,-0.342687652551992,2.102647803207401,1.9984712733240102,-1.3868507157097814,0.6304639687545507,-0.3753214697683754,1.44770254948665,0.23165471178862868,1.3976630071817846,-0.3268626673960365,-0.36682128218980636,83.67,0
363.0,-0.7389510239018741,-0.269081308337504,-0.9502387211452319,-0.7417979648519565,-0.9088534998794006,-0.9591973632622847,1.6115932966886286,0.26432791671327466,-1.8935773370813556,-0.5606922291667784,1.087673202944817,-0.0325325011148627,-0.46271040479071,-0.8312611234219092,-1.238595486204839,-0.06878020848835546,0.0861246935319699,-0.9160077868810461,-0.6979665255896915,-1.7601639626998686,0.41039220219814015,0.303791017065962,-0.7669298211319022,1.1890257055888838,0.40415593193468974,0.8234401551964516,-1.1499697985127504,-1.1168676126526251,34.59,0
364.0,1.732184577177565,0.49615005564085246,0.0921212820729715,1.058777736859005,0.569674579218579,0.8065577382781931,0.28587981622637665,-0.1479579922915745,-0.9533563239544931,1.0973774791385615,0.45814348682490913,-0.636574402613362,-0.10681581483994848,-0.8881995126276642,0.16523695414014217,-0.1147943423063926,-0.8619247922993558,-2.1710364508981392,0.4601433712526769,2.091134535250315,2.2586734084733755,1.702233390021249,-0.9082800287549749,-0.4550199122793919,0.8525058377522466,0.1804666903129111,0.12508554105722638,-1.0565372763778218,4.31,0
368.0,-2.4338165053449266,-1.0635829667306498,-1.8104228817303614,0.6051796701822175,-1.0801728476721582,0.3163681997921072,-1.1099607178062156,-0.5142441883444531,-1.3106118171721413,0.6174605602114688,-1.0433938175339883,-0.3043206537109689,0.7637176422307835,-0.5692804292821755,-0.67813430198746,-0.8464758444406171,0.10163536335768622,-0.2827861075115999,-0.16477917488942626,-0.34746291654301675,-1.185195175061735,-0.9292469991234321,-0.5132992853409242,-0.9420544407809232,0.3169687903253791,-0.16358528190976443,0.43107645493399266,-0.8555762487698872,13.42,0
370.0,0.2482585417616836,-0.4631168039539486,1.5325330906092762,0.21473609370714508,-0.16627421318813373,0.5797270698134396,-1.0904441704699264,-1.1207048665597046,0.05798655606418001,0.10730916224392373,0.4971076744967649,3.5998781028616333,-1.0395595660489336,1.670728956237307,-1.886197065751905,-0.2076654854416909,-0.9159473484978219,-0.24406508910879415,1.2188696369754521,0.29856378157496877,-2.8689632777678713,-0.20006732773208225,0.08406300355921521,-1.2169611635770898,0.35027010687431115,0.1579293711147494,0.2755626037157632,0.1226568722197869,20.52,0
390.0,0.04269727445844389,0.8572605869118105,-1.359066496888782,0.24642662629792905,0.2749953320353968,-0.7652382957978735,0.13484522038426608,-1.7291064065301014,1.5508615693163603,-0.6571778073381263,-0.04430917673972046,1.8049196638024665,-0.8025466078890803,0.5700866363416689,0.9896317312459402,-0.33002534404529366,2.749547087793395,-0.28488157227353533,-0.0975705363653579,-0.8178669900205057,-1.5113951126744898,0.3918326033013092,-0.21126965244355653,-2.0816050380334583,-1.496500551516346,1.6476468629898158,1.6973677029899892,-0.5041142415737472,2.97,0
432.0,-0.2808637555749642,1.6091331868207466,-0.5148196623973748,-1.8566546638371866,-0.16400291795464822,-1.8755980478901104,0.3575766284824105,-0.3696543214546992,-0.15254008565969374,-0.2705079117561157,-0.6162459508866596,-0.18297710895134664,-0.770803486414859,-1.1692130981390028,0.10635587163504123,0.054001004459721745,-1.0402941550881115,-1.599908623030911,1.0695739682795262,-0.7619815862109395,-0.6187666915674493,-0.8132600797991849,-1.7021505983120806,0.6416971390641071,-1.0138005829195722,-0.21203751980381713,-1.2603469901222237,0.28548851799816233,59.83,0
453.0,-0.5292357005230119,0.5435255912016929,1.3383799037639572,-0.504166570287083,0.6398000879421298,-1.362828494392951,-0.22127359729025078,-2.4947832835957726,0.26141537741259097,0.8361761189798801,-1.2396880004536095,0.39015296911266983,-0.9992691450671489,-0.3248666170481078,-0.8691189573519182,-1.7716656343606867,1.3133793414477382,0.2269213238618508,-0.9748176581116509,0.1346610629264413,-0.33734965092695796,-0.40093504271829766,1.3942797519218915,0.5688488542372823,0.12912879388160997,-0.2526667860574327,-0.1733859923396364,0.627523743669387,18.43,0
463.0,0.06862819993275557,-0.6622255934535122,-0.2345229260809859,3.2509083191963715,0.4476941313561616,0.8832280494729023,-1.0790706928484017,-1.4310229883325831,2.4626082672059804,-0.6729833926033234,0.8069941889170454,-2.527178927465954,0.2642468089036956,-0.8185774597105903,-1.8274703212495025,-0.6585175014998793,0.5245510811816845,0.6292957834005838,-0.14818806072220062,-0.8847790571925541,0.08252683985998183,-0.9220394159734774,-1.3973224573531593,0.8669912488680319,1.093021389916753,1.742096508370126,-1.3860040077712918,0.4339429134693352,4.31,0
486.0,1.0621913076271912,-0.1550104227043606,-1.1973976863003002,0.213077546847389,-0.42177631209627864,1.7115742396290106,1.1014152341654724,0.8541120527290175,-1.904912271863344,0.8343910652656485,-0.5704901871778215,-0.3451968353994156,1.5006341398952527,-2.365984979447554,-0.6088325622909024,1.123577168468515,-0.1657867596915554,-1.4122986989244282,-0.307770510825996,-0.8188072351124731,0.7561127122666103,-0.11944316934349981,-0.9339808522849372,1.70541074302674,-0.25696791456745016,0.9935663340264064,-0.39722146359674865,-0.5674870216335174,4.02,0
507.0,-1.6721855090761322,0.4122871338764201,0.7130732322865353,0.4107524738946106,-0.5899572407132415,0.7802994378316078,-0.34871981353608905,-0.8890220218296934,0.1917743768219307,-0.6278990249750394,0.9080725408030792,0.8037231600905451,0.9675725514115064,0.08638815974086939,-0.6741428060026479,-2.0863119683210027,1.5142304625323422,-0.3613055502908776,1.2216943229723458,-0.14392016718708625,-0.8478097702651372,1.4480292044350058,-0.3470802132463902,-0.283287557277619,0.04246685261295932,0.6867247253986469,-0.8877723669834608,-0.08990895135151195,97.11,0
515.0,-0.8059868968101835,-0.29147361765637403,0.6905324621511849,-1.9181618678787808,-0.6611672154991697,-1.2254389633456768,0.5269651677681462,0.6540892618522355,1.1443645749139983,-0.47222600053276365,-1.0765307802923787,-0.29008756890841786,-1.6834712862984476,1.038794861056191,-0.11053070192933252,-0.8242901064302446,-0.5166348694761338,-1.1201699546327357,-0.992484342801334,0.20762386383993353,-1.189426016583318,0.3922703914829632,-0.6721992821158265,1.2234216286437438,0.04450948838567662,-0.34700054154939475,1.4875398179284096,0.7765028123042635,15.24,0
534.0,-1.0503171343221405,0.7118348830772153,-0.6331863393652334,-0.2433478688500095,-0.804898451803074,-0.04379758163204157,-1.7731679378107978,0.5566281230699293,0.3127096055762354,0.0641310836912918,1.9947722161253683,0.1158610326050425,0.49543060538093975,0.12445465583307753,-1.7431363015531538,0.5413647167520776,-0.7620414195530553,-0.5032039284645281,-0.4681671042616876,-0.432570105301214,1.5625264191397283,-2.295689016175699,-0.2942158820872494,0.033949142345035856,-0.25090554963591466,0.3953592073291155,-0.6059921509582236,0.8909056938415638,108.63,0
559.0,-3.2605073541165646,-0.5005495346229338,1.2807085876176951,-2.183169077191002,2.7921973471579213,-0.8777456611589873,-1.163757770537184,0.27900012751396175,-3.671007986746523,-3.778078815151054,2.1409305960622236,-0.9404862046112469,3.4250790982326462,-3.1335869750854917,-1.056075045985002,-2.230138371212826,1.055524942197504,-2.5790638210820953,-0.5729080063567702,-2.9509203587319393,2.9092582490277077,-1.226825691909243,-1.3961011766610862,5.011769196426101,-3.0086609905312165,-1.0782389314216032,-2.651502166394898,0.5478255843936936,175.07,1
595.0,0.3427490054354261,1.6132819188416039,-0.43540897061808626,-0.740541016846093,-0.6306266596307407,0.044453275997570825,-0.6848101548964002,0.9528481431414262,1.928678803972651,-0.3175250021872152,0.5422882312979715,0.90859545702386,-0.8867017539030687,1.2855683756039678,0.6414046040860978,-0.022490115199802912,1.0994326711189293,0.8551399065748105,-1.8764816412441143,-0.21037889564851078,-1.0734996767929166,-0.978959417403817,-0.11355655535683577,1.2024792966382822,-0.9105016731904656,-0.2174436718938955,0.128747685287038,-0.7444645656059431,88.06,0
654.0,0.5893372847338489,-0.08751158640286086,-0.2070239606860313,0.5744868070799836,1.0921054397584757,0.15880510139685206,1.3446843754471787,1.3467975676853783,0.8390056409856032,0.8999837764021869,1.2964283232711509,-1.7176944125703808,-1.3852696659208432,-1.029074086195232,-1.3020462713877916,0.29453026309917546,-0.006179855480757524,-1.3773449884492426,-0.3030339363444389,-0.7373802418009392,0.4788538715803816,0.4114344814599635,-1.202145654332194,1.314106698860767,-1.1444007883844916,1.6241409056244016,-0.3755178276738573,0.7471369366555316,12.59,0
727.0,1.0651028687320374,-0.6311143050660097,-1.8929710769218067,-0.42694261727167326,0.16373562008086287,-1.0642241755656747,0.612737523877673,-1.4690559809338146,0.26861775691526224,-0.847942278522992,-0.45339915150502447,-0.7639598960014619,0.9542961984166681,0.05571643376373526,-1.6947467731108934,0.08184485150222003,1.4541742265137987,-0.7948496337474539,0.0856907001941139,-1.1305922621212898,0.2556295574096572,-0.6269085631202584,-0.501909814340134,0.3520272532965838,1.8095813565346799,1.0115153751309967,0.40859853403200713,-1.3677286915334546,1.08,0
731.0,0.6050978326295844,0.5916050019487271,-0.18142386111809947,-0.7246893563583545,-0.3553717615301998,-1.4908866907600642,-1.4287399625267891,0.8892900484144706,-1.381848852104099,0.8218951075493104,-0.5522972296537176,0.43398732011383584,-0.07131297669957089,-1.384368369685301,1.0144814677116831,0.4541611352677695,0.14126516486035223,-0.7555788975133094,1.5592960251992076,0.2962816452977556,0.8730725299617353,0.5809429312271662,-0.48781761599053997,0.04763497769566821,-1.158967246764014,0.1440065216780739,-0.0816867033065203,-0.25262362392318854,36.28,0
767.0,0.6861419242417663,-0.9791459117744856,1.7839141981831486,-1.47028972012771,0.19415327497959786,-0.9817965380278115,0.24552674563966434,-0.6436695796546981,2.2911689472329075,-0.824603805794338,1.1940630078999441,-0.783705849360302,0.30507186383933454,2.174512758576328,-0.14897569404016192,0.4431437227575864,1.6447264338331826,0.5579958732754018,-0.32121914346629665,-0.1963685578471083,0.3183172773594012,-0.5398754779524966,-1.248153773552287,-0.21145119112081642,0.447707251003646,1.235034646328071,0.08605325156932758,-1.2947584928513838,335.11,0
801.0,-2.3623208148795607,1.7134080986681801,0.7006254224652562,-3.133113155396263,2.860084913886293,-3.915099027026635,0.5181521461239444,0.7968948602600872,-1.85415295971252,1.0434498741895544,-2.5281470383105806,-0.08623986500849234,1.5170850542632373,-1.207321983670662,-0.2139904879086516,-0.8573808043213782,-0.9149874944831065,-1.602893938938157,-2.0145356085936337,-0.006032055116213797,2.2066331633206553,-2.3963767907702964,-2.8949928152581563,-0.6669768792567632,-0.2648378531199827,-1.0004743171056707,-0.5939767336941943,-0.9145657178820179,23.47,1
834.0,1.4835632416259588,1.4014036890445498,-0.5834935934697638,-0.9832979393798539,-1.7578227019803,0.11415236942321959,-0.5979173497089078,0.24218185971681372,0.44588230168597204,3.6807821731512416,-1.372029174633231,-0.22890754053127577,0.6579852685877065,-1.0088376653884197,0.1104802096661116,-0.17061867671064987,0.7669834363846868,0.3894548003675073,-0.5697790329380331,-0.6529479104962674,-0.783333142190745,-0.4614006425536215,-0.5865327946070255,-1.397520772497707,-0.04294947527509697,1.5163581629394323,-0.7933398275830253,0.15252663871714545,2.04,0
840.0,-0.20975753075451017,-1.2165398850382574,-1.183617663196396,-0.34241736488373986,-0.07770385439510688,0.2314128329681382,1.6583255426002896,0.5500756900967161,0.5855800769930534,-1.5165347913920024,0.0772873865394077,-1.781162751206179,0.34134202314799156,0.22125076571289115,-0.08822727657723746,0.6501104864771271,-0.553421349441509,-0.5981361304422219,-0.4875366153569357,-1.9321479691434218,-0.18060159188704855,-0.07649722492433893,-0.3916147771909551,-1.0343688053615072,0.9126079273254869,0.5043221382557131,0.4961412838100843,0.4689477255093282,10.55,0
882.0,1.0329960790963895,1.1913791688480544,0.6121619263953538,-0.4948387551141239,0.006392465731143423,-1.3762598535639592,0.3857335436934689,-0.06096095976563017,0.9580543404736558,-1.0171251384892006,-1.221872523941186,-0.4415307629070148,-0.02746267039048459,-0.35993316240551404,1.034845087352613,1.1426921379210417,-0.6239303563580748,-1.956839989367484,-0.3052778503174508,0.9044441379145158,-0.9400056699358961,0.5092548025888193,2.6933237256048126,-0.9108971088797102,-0.16714791241354623,0.5637735410721039,0.587602760352531,0.038834173019188706,19.5,0
901.0,-1.3761670164179343,-1.2910462178892923,1.2031973581423765,-0.626787919274575,-0.32907576462412463,-0.08412801847464015,1.3403577539486657,1.808750141520879,0.11415322479279245,0.8123248023683497,-0.18515641313881548,1.3732517179231423,0.4602061195974894,1.8924327571148918,0.8404142471765786,0.23420583312483362,0.673821762527516,-0.5116332797333769,-0.09974993017582774,-1.1394557901811337,-0.5991221529917182,0.8508719020536815,0.8125742098969133,1.0684443950544764,0.04480035921828818,-0.8508351677210675,-0.09898419726610792,0.9845930251167523,6.22,0
909.0,-0.24141983551822463,0.8204752550604196,1.180317839177625,-1.6837806198025809,-2.122898269497989,1.8454641008568413,0.15948576419808913,0.7451284015121696,-0.1179713808666302,0.05483960173210856,1.0488256027510985,-1.5684493476658168,0.7110679421486277,-0.3952554398457892,0.38471263573254766,-1.044779683003112,0.5606159973120085,-1.3927992107651654,0.3233956581182312,-1.4214986261121392,-0.09972146995245021,-0.13033258747164533,0.868240895190919,0.11871682300536585,-0.7612027254815877,-1.3967129823387765,0.8859601062069574,0.25457120832355007,1.0,0
924.0,0.9430159085677375,-0.9466352402240935,-1.2480105888936601,-1.0056248516955257,-0.3320739190468038,0.14228371873057527,-0.1239759236297955,-0.06361819218714782,-2.2422042603770387,-0.809194835392148,1.4594140382531269,0.271184499796478,0.22861001631549813,-1.236568923994067,0.45326707722132237,-0.6886262985066245,0.43017921441774776,-0.06118524488396206,0.6038461683140267,-0.8524347895845577,0.4630784727038918,0.6918971938158647,-0.3841908752258295,-0.541420700933479,-2.665582420161844,-1.371083885121597,0.5590178888533052,1.1481852533104226,21.71,0
992.0,0.027924442679475893,1.1918225218220122,0.49979173049695996,0.12780041120388266,1.6135153994659313,-0.4308242305015167,1.837162833292089,0.16816667358580356,-0.7850805558547097,-0.7657967439343005,0.27627528232084536,0.39643366725735607,-0.6161700224420213,-0.890626935954099,-0.4340834201356882,0.1883613772295146,-0.5245112392182276,0.1216991191691433,-0.39245885189769125,0.2672501512124184,-0.2784569492649383,0.34354833791666683,2.0321489361356306,0.45494712411980814,1.5500122673665655,-1.7701469749059084,-0.7972811538270175,0.8888074812565572,9.2,0
1044.0,-0.7539698852904088,-0.5760932798723324,1.4337500342142357,1.459081847740695,0.5505400095123123,0.8676376572265931,0.7214019092251294,3.029067920199332,1.980603987737704,-0.36470739148865133,1.3380321910462238,-0.16353340429568644,0.10375200107769597,-2.0569427671587777,0.5543321497877206,0.9276229592166872,0.6743537134803373,-1.472962970427178,0.20574332809315177,-0.5288071555123932,0.6664966989759623,0.33581524386615763,0.4078309616352684,-0.9107195894989747,0.24784792262915425,-3.1615624944440777,-2.4125816055208946,-0.15062912221406094,224.95,0
1051.0,1.309813335192124,-0.35651530801977993,0.5096631077101231,1.6006446664886447,-1.0526231556756807,2.3771370310836337,-0.23532203292924994,0.4740217503471279,-0.830494058490083,-0.35868456736371473,-0.4599412090423493,-0.35445089395420126,0.3848410951698046,0.01213991989563804,1.5534856432244133,-1.2854640434445332,0.01021137373139182,0.8792576754595846,-0.45756654313072487,0.5669372492717186,0.2031415628988963,-0.6423126257026094,0.4902893449913711,0.8427543105167759,1.6618358438569507,-1.102788958492926,0.16090267404453124,-0.10584009471604885,27.83,0
1073.0,-1.171414392093989,-0.9384414037701139,0.4784096833437766,1.999745455161685,0.8931875286289948,0.20765219926472925,0.4238869182966122,1.3980236388368086,-0.2969289042462054,-0.4497782517312703,1.700692809745642,-0.0839891721443789,0.173977758506419,-0.44221232299127283,1.0239196880387087,0.1418938932799867,-0.44220185589177907,0.68319900273399,-0.7328847620783027,0.049631133127087945,-0.2466365720164256,-1.1796310815296287,0.4130759354997612,-1.3154691180121745,-0.6396452011705407,0.11027169466902331,0.536110374828913,-0.04288970872796682,44.12,0
1074.0,-0.020426742247011312,-2.4119871756282305,-0.47164257863515857,0.2633104711316773,-1.1071514447147055,-0.5932590532079607,-0.5648454504138606,0.9593883723068931,-1.1528602647348956,-0.7454041253861066,-0.7229478500529275,-0.17811949660759896,0.66118400670363,0.17570682814307434,-1.8722014469409713,-0.6747119394591107,0.33758763371308925,-0.11551859571724916,1.2044545945434595,-0.5193064522518105,1.1800124450424587,-1.0989395101219779,0.9083728673706355,1.2452658385547333,-0.2834948888898205,1.823294294350495,-0.06437836655494879,-0.696632823039239,21.14,0
1102.0,0.6401707108826453,-1.1423420407182625,0.22010982379366362,-0.055472452606693395,0.26889874547948317,0.1174157577748523,0.10788390715667548,-1.1484822036977844,0.509682342847901,-1.9143714440801778,-0.8091993356952668,0.7520610694221909,0.638268201745775,0.3550013959322023,0.45182191665327925,-0.026880033769982218,-0.27274782605223763,0.28283157325735775,0.001012792842935391,-0.7040703435908914,-0.10368367512256116,0.5808596455342243,0.2698917419666049,-0.03740416593835149,0.16501519420464295,0.4530262727366663,0.6062104455496106,-0.6052796899367158,27.58,0
1132.0,2.0956903299603655,-1.6845444815208366,1.2363181797064053,0.6341484237709442,0.2772895031138307,1.3832462512514034,1.19562181921029,-1.055842886961891,-0.2560030074650692,-0.019432513111487044,-0.46089352457890836,0.0727639878509389,0.1822719259988063,-1.010359862034617,0.5340058490591146,-0.5819467987314306,0.4820628768824906,1.2481892692733592,-0.5635285352720153,0.2682745838343754,-0.9017835682336643,-0.14965513921820378,0.24710408566201725,-1.542790222213738,-0.7898458166135613,1.1542928938970616,0.2930965432805801,-0.20318777431841553,3.11,0
1168.0,-0.45835559274570603,-2.041885679406644,0.32820896842876396,-0.35814732711984126,-0.36705857771004696,-0.07433039418613682,-0.16185363990072882,-0.0286574004341615,-0.29135962475747695,0.6008422782105155,-0.7474426691355701,1.409014261402,-0.32305979700926346,-0.6698406156776392,1.1327281891199803,-0.13295253736174045,-0.9476312488136429,-0.39317356821030436,0.26339143433277884,1.1335946813770426,0.14989799212217003,1.3024255179760205,0.9843887980324408,-1.0050000527204117,-0.3003104550710714,0.411670983349021,-0.9479811370146539,-0.445160693437552,6.68,0
1184.0,-0.2764512536598367,0.293939848286231,-1.2482747560297265,0.8027571087459268,1.042246347099411,0.03349933427207059,-0.8745211135316282,-0.10727938761734974,-0.8006800346520218,0.09537770564215667,0.5174200051971249,0.16764692307859436,0.38290108148623603,2.0722895862648674,1.2380473679872581,-0.9745972958401877,-0.3427536888473834,1.0622464814553112,1.0868290720027167,0.7526549417758762,-0.8637334835905834,0.24695647801690054,-0.06431372158121094,-0.8720830532519555,1.0460200003696114,0.0551560309783982,-1.4562879920374714,0.22680489102078846,95.66,0
1214.0,-0.444691133350475,1.5248670444098233,-0.4560416742859714,-0.16079196584463226,0.7536736733085176,1.4179082235554177,-0.9668826683326862,0.29974417427241984,0.4172996651324673,0.8524920881285395,1.2522594830439968,0.15047391125820012,-1.871077728529784,-1.1629821365348,0.4956236705581079,1.826049539312884,0.41618761808181076,-0.17367456492980413,-0.5710425945077114,0.7127620706832044,-1.702682545473431,0.952006796615551,-2.1768662394377642,1.0012330120773876,2.4173379715830277,-0.25345333401825715,-0.8813115796742226,1.5570139362826187,31.88,0
1245.0,0.23847015891454734,1.7973518726167068,1.2092795388889936,0.2768507171724427,-0.7753246128578923,0.11308145690420875,0.0736180902345777,1.2516268362838532,1.471851429845604,0.25329497064758405,0.015508358052324707,0.8668350565036297,1.496500765404748,1.6301316770955059,-1.2386236681104168,0.1865191990762025,-1.3452377169130765,-1.2881795519076207,0.369361532081881,1.5453936873120284,2.0445981848386188,1.1667861940686737,0.280879396325986,-0.18218396115252786,0.819970278081595,1.2182447135595222,0.2571033295095207,-2.0444454962633904,14.91,0
1301.0,0.5879282679978648,-1.1625972879478728,0.32474332035109527,-0.7291864732508089,-0.29007566745481517,1.7202520631737683,-0.8075531115528402,0.82675995547936,-1.6924733679453223,-0.25254404952274323,0.3112999589409501,-1.452949808857598,2.0778549232489456,0.7623987220619414,-0.11283995771348387,-0.18692020203712154,0.12531835206300593,-0.28416702330540194,0.5535997312593929,-1.3213300297138568,-0.5703137363034169,-0.11017055494911451,-2.0629711631231396,0.3347782762838346,-0.5913979769403505,0.7164537222873771,0.9773075409954173,1.6505492728233297,45.05,0
1312.0,1.093313378668319,-0.10991726920295179,0.11906207824307634,0.9645437047361736,-0.856720003908659,-1.3972389750226597,-1.4327410542585208,-1.4742306999102823,-0.30349621495263257,0.04124700242052824,-1.3824353240576783,-0.14591034707087122,0.20207924011985906,3.1041149304456552,-0.7936892742040691,-0.42487530897959935,-1.4312878013131252,0.4300439324898684,0.17006443766168608,-0.14554765536049336,1.2228849581973285,-1.1566355556113357,-0.3463508308798549,-1.2723279202495101,-0.1916660340388262,-0.30960548341816974,-0.5147248072003401,0.47036482744048125,46.17,0
1359.0,0.7560477759808097,1.1647873248261669,-0.5540155332467,-0.985062497815506,-0.5734677700625136,0.4577768385936245,-1.198588227683282,-0.6487152503631152,-0.16219056273342625,-0.31290673850504414,0.09626281456367937,-0.3479711798170023,-0.03645347875643826,0.9815881139757797,-1.1658429732810105,2.5760125833092387,0.5380623159523792,-0.5100945599272633,-0.006358047460638869,0.6208660593943603,-1.3382267657433362,-1.311353617586034,0.35404329193469175,-0.035578732461625476,0.7069176841197871,1.0329684423320558,-1.2603906185120948,0.6279458492350228,295.49,0
